cod_unid_oper,cod_clinica,cod_veterinario,cod_proprietario,cod_animal,nom_animal,cod_especie,nom_especie,cod_raca,nom_raca,cod_pelagem,pel,desc_pelagem,ind_ani_silvestre,dth_aniversario,ind_sexo,nro_micro_chip,nro_rg_animal,id_tatuagem,peso_animal,ind_porte,ind_pedigree,ind_castrado,ind_alergico,ind_ctrl_vacina,cod_antigo,nro_registro,ind_obito,dth_obito,ind_doacao,tip_pelagem,cod_anim_solic,ind_doenca_cronica,txt_alergia,txt_doenca_cronica,obs_animal,usr_codigo,ind_excluido,dth_exclusao,dth_cadastro,dat_ult_visita
1,2,4,4341.0,6609,CHERRY,1,CANINA,10,POODLE,111.0,"(111,BRANCA)",BRANCA,N,1999-07-06,F,,3985529,,0.0,P,N,N,N,N,6604.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,7,3377.0,18131,CHERRY,1,CANINA,30,MALTES,111.0,"(111,BRANCA)",BRANCA,N,2012-01-31,F,,,,2.9,P,,S,,,,,N,,N, ,,,,,,,,,2017-09-19,
1,2,4,7371.0,11850,CHERRY,1,CANINA,59,SHIH-TZU,399.0,"(399,PARTICOLOR)",PARTICOLOR,N,2004-07-13,F,,,,4.2,P,,N,,,,,N,,N,,,,,,,,,,2011-12-27,
1,2,9344,9680.0,15987,CHERRY,1,CANINA,85,PUG,1.0,"(1,ABRICOT)",ABRICOT,N,2014-11-16,F,,,,8.7,P,,N,,S,,,N,,N, ,,,,,,,,,2015-09-03,
1,2,4,2401.0,3159,CHERRY,1,CANINA,24,PASTOR ALEMAO,231.0,"(231,CARACTERISTICA)",CARACTERISTICA,N,1990-02-01,F,,,,0.0,P,N,N,N,N,3159.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,8058,8263.0,13515,CHERRY VITÓRIA,1,CANINA,59,SHIH-TZU,399.0,"(399,PARTICOLOR)",PARTICOLOR,N,2010-08-07,F,,,,5.9,M,,N,,S,,,N,,N, ,,,,,,,,,2013-08-07,
1,2,12300,4413.0,9094,CHESTER,1,CANINA,30,MALTES,111.0,"(111,BRANCA)",BRANCA,N,2008-06-05,M,,,,3.0,P,N,S,N,N,9094.0,,N,,N,,,,,,,,N,,2011-03-21,2022-10-13
1,2,4,3377.0,9351,CHESY,1,CANINA,32,FILA BRASILEIRO,553.0,"(553,TIGRADA)",TIGRADA,N,2002-06-17,F,,8337748,,0.0,P,N,N,N,N,9351.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,8,8976.0,15074,CHETI,7,CAPRINA,199,SRD CAPRINO,0.0,,,N,2005-10-05,M,,,,15.7,M,,N,,,,,N,,N,C,,,,,,,,,2014-12-03,
1,2,8,9819.0,16215,CHEWIE,1,CANINA,110,JACK RUSSEL TERRIER,131.0,"(131,""BRANCA E MARROM"")",BRANCA E MARROM,N,2015-09-10,M,,,,7.9,M,,N,,S,,,N,,N, ,,,,,,,,,2015-11-14,
1,2,7,8153.0,13317,CHI,2,FELINA,3,SRD FELINO,0.0,,,N,2004-03-20,F,,,,,,,S,,,,,S,2013-06-08 16:51:10.000,N, ,,,,,,,,,2013-06-01,
1,2,10738,5901.0,16855,CHIARA,2,FELINA,53,MAINE COON,159.0,"(159,BRANCA/CARAMELO)",BRANCA/CARAMELO,N,2016-01-29,F,,,,8.8,M,,S,,S,,,N,,N, ,,,,,,,,,2016-05-21,
1,2,8,9997.0,16506,CHIBE,1,CANINA,42,LHASA APSO,0.0,,,N,2015-11-09,M,,,,6.6,,,N,,S,,,N,,N, ,,,,,,,,,2016-02-02,
1,2,4,4351.0,6632,CHIBI,1,CANINA,90,NAO REFERIDO,82.0,"(82,BICOLOR)",BICOLOR,N,2006-01-27,M,,114510465,,0.0,P,N,N,N,N,6632.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,2018.0,2592,CHIBUIA,1,CANINA,10,POODLE,111.0,"(111,BRANCA)",BRANCA,N,1999-08-14,F,,,,9.4,M,N,N,N,N,2592.0,,N,,N,,,,,,,,N,,2011-03-21,2010-06-18
1,2,4,2016.0,2588,CHIBUIA,1,CANINA,90,NAO REFERIDO,65.0,"(65,BEGE)",BEGE,N,1999-02-12,F,,,,0.0,P,N,N,N,N,2588.0,,N,,N,,,,,,,,N,,2011-03-21,2010-03-05
1,2,9344,20.0,14268,CHICA,1,CANINA,59,SHIH-TZU,179.0,"(179,""BRANCO CARAMELO"")",BRANCO CARAMELO,N,2014-01-28,F,,,,5.3,M,,S,,S,,,N,,N, ,,,,,,,,,2014-03-24,
1,2,4,9363.0,15434,CHICA,1,CANINA,59,SHIH-TZU,241.0,"(241,CARAMELO)",CARAMELO,N,2011-11-05,F,,,,5.8,P,,S,,,,,N,,N, ,,,,,,,,,2015-03-15,
1,2,4,1021.0,11103,CHICA,2,FELINA,90,NAO REFERIDO,272.0,"(272,CINZA)",CINZA,N,1998-01-01,F,,8404579,,3.7,P,N,N,N,N,11099.0,,N,,N,,,,,,,,N,,2011-03-21,2011-03-14
1,2,10738,6203.0,10449,CHICA,1,CANINA,90,NAO REFERIDO,120.0,"(120,""BRANCA / PRETA"")",BRANCA / PRETA,N,2008-05-22,F,,18.314.606,,15.0,M,N,N,N,N,10444.0,,N,,N,,,,,,,,N,,2011-03-21,2010-11-11
1,2,4,2695.0,6259,CHICA,1,CANINA,42,LHASA APSO,399.0,"(399,PARTICOLOR)",PARTICOLOR,N,2005-05-15,F,,8.340.529,,2.9,P,N,S,N,N,6259.0,,S,,N,,,,,,,,N,,2011-03-21,2010-07-20
1,2,7,1495.0,14633,CHICA,2,FELINA,3,SRD FELINO,451.0,"(451,""PRETA/ AMARELA"")",PRETA/ AMARELA,N,2013-07-22,F,,,,,P,,S,,,,,N,,N, ,,,,,,,,,2014-07-22,
1,2,11913,13320.0,21851,CHICA,1,CANINA,2,SRD CANINO,241.0,"(241,CARAMELO)",CARAMELO,N,2016-09-07,F,,,,24.0,G,,S,,,,,N,,N, ,,,,,,,,,2021-09-07,2021-09-07
1,2,8,9096.0,15007,CHICA,1,CANINA,2,SRD CANINO,418.0,"(418,PRETA)",PRETA,N,2006-06-12,F,,,,15.4,M,,S,,,,,N,,N, ,,,,,,,,,2014-11-11,
1,2,8,10911.0,18068,CHICA,2,FELINA,3,SRD FELINO,0.0,,,N,2012-08-21,F,,,,,P,,S,,,,,S,2017-09-04 21:30:23.298,N, ,,,,,,,,,2017-08-21,
1,2,4,2424.0,3198,CHICA,2,FELINA,90,NAO REFERIDO,418.0,"(418,PRETA)",PRETA,N,2002-07-14,F,,,,0.0,P,N,N,N,N,3198.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,8,7329.0,16701,CHICA,1,CANINA,2,SRD CANINO,418.0,"(418,PRETA)",PRETA,N,2014-10-02,F,,,,6.2,P,,S,,,,,N,,N, ,,,,,,,,,2016-04-02,
1,2,8,2418.0,3186,CHICAO,1,CANINA,48,PIT BULL,114.0,"(114,""BRANCA / CARAMELO"")",BRANCA / CARAMELO,N,2002-11-11,M,,,,31.9,G,N,N,N,S,3186.0,,S,2018-03-17 13:54:42.277,N,,,,,,,,N,,2011-03-21,2010-09-09
1,2,10738,11756.0,19247,CHICAO,1,CANINA,2,SRD CANINO,188.0,"(188,BRANCO-PRETO)",BRANCO-PRETO,N,2009-11-29,M,,,,22.5,,,N,,,,,N,,N,C,,,,,,,,,2018-11-29,
1,2,4,5103.0,8124,CHICAO,1,CANINA,90,NAO REFERIDO,241.0,"(241,CARAMELO)",CARAMELO,N,2006-01-22,M,,,,0.0,P,N,N,N,N,8124.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,11756.0,9467,CHICHIO,1,CANINA,10,POODLE,111.0,"(111,BRANCA)",BRANCA,N,2000-08-02,M,,,,0.0,P,N,N,N,N,9467.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,11226,11834.0,19624,CHICO,2,FELINA,3,SRD FELINO,438.0,"(438,""PRETA E BRANCA"")",PRETA E BRANCA,N,2018-05-28,M,,,,,P,,S,,,,,N,,N, ,,,,,,,,,2019-04-14,
1,2,12210,13078.0,21537,CHICO,1,CANINA,2,SRD CANINO,418.0,"(418,PRETA)",PRETA,N,2019-09-06,M,,,,19.4,,,S,,,,,N,,N, ,,,,,,,,,2021-04-06,2021-08-14
1,2,11913,12980.0,21391,CHICO,1,CANINA,2,SRD CANINO,492.0,"(492,""PRETO E BRANCO"")",PRETO E BRANCO,N,2005-09-01,M,,,,11.3,M,,S,,,,,N,,N, ,,,,,,,,,2021-02-01,2021-10-12
1,2,4,2839.0,4591,CHICO,2,FELINA,11,SIAMES,251.0,"(251,CARRACTERISTICA)",CARRACTERISTICA,N,2000-10-21,M,,,,0.0,P,N,N,N,N,4591.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,11479,10227.0,16937,CHICO,2,FELINA,3,SRD FELINO,15.0,"(15,AMARELA/PRETA)",AMARELA/PRETA,N,2011-06-24,M,,,,6.1,P,,,,,,,N,,N,M,,,,,,,,,2016-06-27,
1,2,7,3377.0,14604,CHICO,1,CANINA,39,FOX TERRIER,565.0,"(565,TRICOL0R)",TRICOL0R,N,2004-11-27,M,,,,9.2,M,,S,,,,,N,,N, ,,,,,,,,,2014-07-15,
1,2,4,6128.0,10532,CHICO,2,FELINA,90,NAO REFERIDO,127.0,"(127,""BRANCA E CINZA"")",BRANCA E CINZA,N,2009-01-01,M,,1,,0.0,P,N,N,N,N,10527.0,,N,,N,,,,,,,,N,,2011-03-21,2010-09-23
1,2,7,2769.0,13978,CHICO,1,CANINA,10,POODLE,0.0,,,N,2011-12-27,M,,,,4.8,,,N,,,,,N,,N, ,,,,,,,,,2013-12-27,
1,2,9344,5111.0,15216,CHICO,1,CANINA,2,SRD CANINO,268.0,"(268,CHOCOLATE)",CHOCOLATE,N,2002-10-04,M,,,,14.8,M,,N,,,,,N,,N, ,,,,,,,,,2015-01-13,
1,2,4,13236.0,10152,CHICO,1,CANINA,46,BEAGLE,566.0,"(566,TRICOLOR)",TRICOLOR,N,2008-10-01,M,,16861904,,15.0,M,N,N,N,N,10149.0,,N,,N,,,,,,,,N,,2011-03-21,2010-04-12
1,2,12300,11361.0,20608,CHICO,2,FELINA,3,SRD FELINO,0.0,,,N,2020-04-18,M,,,,5.1,,,N,,S,,,N,,N, ,,,,,,,,,2020-04-29,2022-01-10
1,2,8058,6476.0,16078,CHICO,1,CANINA,35,BERNESE MOUNTAIN DOG,565.0,"(565,TRICOL0R)",TRICOL0R,N,2015-08-01,M,,,,28.9,P,,N,,S,,,N,,N, ,,,,,,,,,2015-10-03,
1,2,4,3070.0,7943,CHICO,2,FELINA,90,NAO REFERIDO,171.0,"(171,BRANCA/RAJADA)",BRANCA/RAJADA,N,2001-06-05,M,,35.331.246-0,,0.0,P,N,N,N,N,7943.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,7,13236.0,14707,CHICO,1,CANINA,2,SRD CANINO,80.0,"(80,BEJE)",BEJE,N,2014-03-14,M,,,,12.0,M,,N,,,,,N,,N,C,,,,,,,,,2014-08-14,
1,2,4,4792.0,11893,CHICO,1,CANINA,5,BOXER,112.0,"(112,""BRANCA / BEGE"")",BRANCA / BEGE,N,2004-01-06,M,,,,29.8,G,,N,,,,,S,2012-07-03 11:04:11.000,N,,,,,,,,,,2012-01-06,
1,2,12210,12696.0,20979,CHICO,2,FELINA,3,SRD FELINO,492.0,"(492,""PRETO E BRANCO"")",PRETO E BRANCO,N,2015-09-14,M,,,,2.5,P,,S,,,,,N,,N,C,,,,,,,,,2020-09-14,
1,2,4,13236.0,8014,CHICO,1,CANINA,90,NAO REFERIDO,351.0,"(351,MARROM)",MARROM,N,2007-04-11,M,,16861904,,0.0,P,N,N,N,N,8014.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,3403.0,4783,CHICO,2,FELINA,90,NAO REFERIDO,522.0,"(522,RAJADO)",RAJADO,N,2003-09-10,M,,,,0.0,P,N,N,N,N,4783.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,10738,10687.0,20715,CHICO,1,CANINA,44,YORKSHIRE TERRIER,0.0,,,N,2019-10-17,M,,,,4.2,,,N,,,,,N,,N, ,,,,,,,,,2020-06-17,
1,2,9344,7930.0,17477,CHICO,1,CANINA,2,SRD CANINO,241.0,"(241,CARAMELO)",CARAMELO,N,2000-12-27,M,,,,7.4,P,,S,,,,,N,,N, ,,,,,,,,,2017-01-10,
1,2,10738,11358.0,18799,CHICO,1,CANINA,29,GOLDEN RETRIEVER,241.0,"(241,CARAMELO)",CARAMELO,N,2010-05-08,M,,,,46.6,X,,N,,,,,N,,N,L,,,,,,,,,2018-05-26,
1,2,4,75.0,3052,CHICO,1,CANINA,90,NAO REFERIDO,65.0,"(65,BEGE)",BEGE,N,2000-12-29,M,,23.196.847-4,,0.0,P,N,N,N,N,3049.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,8790,9843.0,16260,CHICO,1,CANINA,16,PINSCHER,0.0,,,N,2012-05-26,M,,,,2.2,P,,N,,,,,N,,N,C,,,,,,,,,2015-11-26,
1,2,9344,11033.0,18262,CHICO,1,CANINA,81,BORDER COLLIE,438.0,"(438,""PRETA E BRANCA"")",PRETA E BRANCA,N,2017-06-26,M,,,,20.0,G,,N,,,,,N,,N, ,,,,,,,,,2017-11-10,
1,2,4,3531.0,5055,CHICO,2,FELINA,11,SIAMES,231.0,"(231,CARACTERISTICA)",CARACTERISTICA,N,2002-04-14,M,,,,0.0,P,N,N,N,N,5055.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,10738,12169.0,20172,CHICO,2,FELINA,3,SRD FELINO,0.0,,,N,2011-11-26,M,,,,,,,S,,,,,N,,N, ,,,,,,,,,2019-11-22,
1,2,8,11468.0,18976,CHICO,1,CANINA,162,SPITZ ALEMÃO,0.0,,,N,2017-08-03,M,,,,,,,N,,,,,N,,N,M,,,,,,,,,2018-08-14,
1,2,8589,7158.0,11455,CHICO,2,FELINA,3,SRD FELINO,556.0,"(556,TIGRADO)",TIGRADO,N,2010-11-01,M,,,,4.0,P,N,S,N,S,,,N,,N,,,,,,,,,,2011-07-25,
1,2,4,7693.0,12438,CHICO,2,FELINA,11,SIAMES,233.0,"(233,CARACTERISTICAS)",CARACTERISTICAS,N,2011-11-24,M,,,,4.1,P,,N,,,,,N,,N,,,,,,,,,,2012-07-24,
1,2,4,8227.0,13458,CHICO,2,FELINA,3,SRD FELINO,295.0,"(295,CINZA/MARRON)",CINZA/MARRON,N,2012-07-18,M,,,,4.2,,,N,,,,,N,,N, ,,,,,,,,,2013-07-18,
1,2,8,3382.0,18535,CHICÓ,2,FELINA,3,SRD FELINO,0.0,,,N,2008-02-14,M,,,,3.6,P,,S,,,,,N,,N, ,,,,,,,,,2018-02-14,
1,2,12210,12918.0,21298,CHICO BENTO,1,CANINA,42,LHASA APSO,399.0,"(399,PARTICOLOR)",PARTICOLOR,N,2020-08-11,M,,,,6.1,M,,N,,,,,N,,N, ,,,,,,,,,2020-12-29,
1,2,4,2140.0,10594,CHICO BENTO,1,CANINA,59,SHIH-TZU,418.0,"(418,PRETA)",PRETA,N,2003-02-15,M,,1,,6.3,P,N,N,N,N,10590.0,,N,,N,,,,,,,,N,,2011-03-21,2010-09-27
1,2,7,2759.0,3716,CHICO DE ASSIS,1,CANINA,10,POODLE,111.0,"(111,BRANCA)",BRANCA,N,2002-06-20,M,,,,5.4,M,N,N,N,S,3716.0,,N,,N,,,,,,,,N,,2011-03-21,2010-12-01
1,2,4,5193.0,10139,CHIKITA,1,CANINA,90,NAO REFERIDO,76.0,"(76,""BEGE/ BRANCA"")",BEGE/ BRANCA,N,2001-01-01,F,,,,16.5,M,N,N,N,N,10136.0,,N,,N,,,,,,,,N,,2011-03-21,2010-04-06
1,2,4,3056.0,4213,CHILI,1,CANINA,16,PINSCHER,418.0,"(418,PRETA)",PRETA,N,2003-10-15,F,,,,0.0,P,N,N,N,N,4213.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,12300,12184.0,20190,CHILI,1,CANINA,34,FOX PAULISTINHA,566.0,"(566,TRICOLOR)",TRICOLOR,N,2014-09-03,F,,,,6.3,P,,S,,,,,N,,N, ,,,,,,,,,2019-11-26,
1,2,7,2208.0,5180,CHIMBICA,1,CANINA,90,NAO REFERIDO,133.0,"(133,""BRANCA E PRETA"")",BRANCA E PRETA,N,1996-11-29,F,,,,7.5,P,N,N,N,N,5180.0,,N,,N,,,,,,,,N,,2011-03-21,2011-01-07
1,2,4,5992.0,10029,CHIMBICA,1,CANINA,90,NAO REFERIDO,65.0,"(65,BEGE)",BEGE,N,2005-01-01,F,,26183801-5,,13.2,M,N,N,N,N,10027.0,,N,,N,,,,,,,,N,,2011-03-21,2010-04-03
1,2,10258,3070.0,18310,CHIMBICA,2,FELINA,3,SRD FELINO,149.0,"(149,""BRANCA/ PRETA"")",BRANCA/ PRETA,N,2017-05-27,F,,,,,P,,S,,,,,N,,N, ,,,,,,,,,2017-11-27,
1,2,8058,3070.0,7794,CHIMBICO,2,FELINA,90,NAO REFERIDO,467.0,"(467,PRETA/BRANCA)",PRETA/BRANCA,N,2004-08-01,M,,35.331.246-0,,4.3,P,N,N,N,N,7794.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,11479,11412.0,18887,CHIMI,1,CANINA,85,PUG,1.0,"(1,ABRICOT)",ABRICOT,N,2016-05-01,F,,,,11.1,P,,N,,,,,N,,N, ,,,,,,,,,2018-07-09,
1,2,4,408.0,7125,CHINA,2,FELINA,11,SIAMES,351.0,"(351,MARROM)",MARROM,N,2003-10-02,M,,12.903.205,,0.0,P,N,N,N,N,7125.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1229.0,3673,CHINHA,2,FELINA,90,NAO REFERIDO,467.0,"(467,PRETA/BRANCA)",PRETA/BRANCA,N,2000-07-13,F,,,,0.0,P,N,N,N,N,3673.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,3129.0,4332,CHININHA,2,FELINA,11,SIAMES,231.0,"(231,CARACTERISTICA)",CARACTERISTICA,N,1989-01-19,F,,12.903994,,0.0,P,N,N,N,N,4332.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,8058,6227.0,15583,CHIORY,1,CANINA,31,CHOW CHOW,241.0,"(241,CARAMELO)",CARAMELO,N,2005-04-15,F,,,,28.6,M,,S,,S,,,N,,N, ,,,,,,,,,2015-04-29,
1,2,7,3704.0,5349,CHIP,1,CANINA,90,NAO REFERIDO,82.0,"(82,BICOLOR)",BICOLOR,N,2004-05-03,M,,95400710,,21.7,P,N,S,N,S,5349.0,,N,,N,,,,,,,,N,,2011-03-21,2010-09-17
1,2,8589,3377.0,15271,CHIP,1,CANINA,16,PINSCHER,470.0,"(470,PRETA/CANELA)",PRETA/CANELA,N,2003-01-01,M,,,,5.3,P,,S,,,,,N,,N, ,,,,,,,,,2015-01-27,
1,2,4,3240.0,4513,CHIP,1,CANINA,90,NAO REFERIDO,65.0,"(65,BEGE)",BEGE,N,2002-03-23,M,,,,0.0,P,N,N,N,N,4513.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,4587.0,7067,CHIPS,2,FELINA,90,NAO REFERIDO,310.0,"(310,DOURADA)",DOURADA,N,2003-12-14,M,,27838974/0,,0.0,P,N,N,N,N,7067.0,,S,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,7,6565.0,12327,CHIPS,1,CANINA,2,SRD CANINO,148.0,"(148,""BRANCA/ MARROM"")",BRANCA/ MARROM,N,2000-06-16,F,,,,11.2,M,,N,,,,,N,,N,,,,,,,,,,2012-06-16,
1,2,7,8050.0,13107,CHIQUINHA,1,CANINA,2,SRD CANINO,272.0,"(272,CINZA)",CINZA,N,2004-08-13,F,,,,16.2,M,,S,,S,,,N,,N, ,,,,,,,,,2013-03-13,
1,2,4,1672.0,2666,CHIQUINHA,1,CANINA,90,NAO REFERIDO,351.0,"(351,MARROM)",MARROM,N,1997-09-03,F,,,,0.0,P,N,N,N,N,2666.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,578.0,2932,CHIQUINHA,1,CANINA,90,NAO REFERIDO,418.0,"(418,PRETA)",PRETA,N,1997-11-24,F,,,,0.0,P,N,N,N,N,2932.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,8817,8820.0,14504,CHIQUINHA,1,CANINA,21,DACHSHUND,470.0,"(470,PRETA/CANELA)",PRETA/CANELA,N,2008-06-07,F,,,,4.0,M,,S,,,,,N,,N, ,,,,,,,,,2014-06-07,
1,2,8058,6316.0,13422,CHIQUINHA,1,CANINA,162,SPITZ ALEMÃO,241.0,"(241,CARAMELO)",CARAMELO,N,2008-07-09,F,,,,3.9,P,,N,,,,,N,,N, ,,,,,,,,,2013-07-09,
1,2,8280,8399.0,13758,CHIQUINHA,1,CANINA,2,SRD CANINO,0.0,,,N,2011-10-18,F,,,,13.5,M,N,N,N,N,,,N,,N,M,,,,,,,,,2013-10-18,
1,2,8,6352.0,13562,CHIQUINHA,2,FELINA,3,SRD FELINO,169.0,"(169,BRANCA/PRETA)",BRANCA/PRETA,N,2013-04-22,F,,,,2.0,P,,S,,,,,N,,N, ,,,,,,,,,2013-08-22,
1,2,4,3896.0,5713,CHIQUINHA,2,FELINA,90,NAO REFERIDO,34.0,"(34,AZUL)",AZUL,N,2005-01-05,F,,,,0.0,P,N,N,N,N,5713.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,4846.0,9041,CHIQUINHA,2,FELINA,90,NAO REFERIDO,429.0,"(429,""PRETA BRANCA"")",PRETA BRANCA,N,2008-10-01,F,,,,0.0,P,N,N,N,N,9041.0,,N,,N,,,,,,,,N,,2011-03-21,2010-01-25
1,2,8058,2208.0,8597,CHIQUINHA,1,CANINA,90,NAO REFERIDO,10.0,"(10,AMARELA)",AMARELA,N,2000-08-09,F,,,,10.0,P,N,N,N,N,8597.0,,S,2015-10-29 00:00:00.000,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,146.0,6612,CHIQUINHA,1,CANINA,90,NAO REFERIDO,418.0,"(418,PRETA)",PRETA,N,2000-06-14,F,,29 862 363 - 8,,0.0,P,N,N,N,N,6607.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1830.0,3294,CHIQUINHA,1,CANINA,90,NAO REFERIDO,484.0,"(484,""PRETA\\MARROM"")",PRETA\MARROM,N,2002-08-17,F,,,,0.0,P,N,N,N,N,3294.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,11913,13848.0,22562,CHIQUINHA,2,FELINA,3,SRD FELINO,272.0,"(272,CINZA)",CINZA,N,2022-01-10,F,,,,3.0,P,,N,,S,,,N,,N,M,,,,,,,,,2022-10-10,2022-10-10
1,2,4,1308.0,2237,CHIQUINHA,2,FELINA,90,NAO REFERIDO,519.0,"(519,RAJADA)",RAJADA,N,2001-10-23,F,,,,0.0,P,N,N,N,N,2237.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,8589,1001.0,6852,CHIQUINHA,1,CANINA,90,NAO REFERIDO,65.0,"(65,BEGE)",BEGE,N,1998-09-21,F,,,,6.2,P,N,N,N,N,6852.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,7,7521.0,8305,CHIQUINHA,1,CANINA,10,POODLE,418.0,"(418,PRETA)",PRETA,N,2007-11-15,F,,14460179,,4.6,P,N,N,N,N,8305.0,,S,2012-03-27 15:28:59.180,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,2299.0,3370,CHIQUINHA,2,FELINA,90,NAO REFERIDO,566.0,"(566,TRICOLOR)",TRICOLOR,N,2002-04-09,F,,,,0.0,P,N,N,N,N,3370.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,10258,2378.0,18752,CHIQUINHA,1,CANINA,2,SRD CANINO,351.0,"(351,MARROM)",MARROM,N,2007-09-09,F,,,,6.2,M,,S,,,,,N,,N, ,,,,,,,,,2018-05-09,
1,2,4,1308.0,4063,CHIQUINHA 2,1,CANINA,90,NAO REFERIDO,467.0,"(467,PRETA/BRANCA)",PRETA/BRANCA,N,2001-11-06,F,,,,0.0,P,N,N,N,N,4063.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,2034.0,12731,CHIQUINHO,1,CANINA,2,SRD CANINO,351.0,"(351,MARROM)",MARROM,N,2001-05-05,M,,,,20.3,G,,N,,,,,S,2012-11-20 09:23:23.000,N, ,,,,,,,,,2012-11-05,
1,2,4,2231.0,8991,CHIQUINHO,2,FELINA,90,NAO REFERIDO,418.0,"(418,PRETA)",PRETA,N,2008-10-17,M,,,,0.0,P,N,N,N,N,8991.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1645.0,2066,CHIQUINHO,2,FELINA,90,NAO REFERIDO,508.0,"(508,PRETO/BRANCA)",PRETO/BRANCA,N,2001-04-05,M,,,,0.0,P,N,N,N,N,2066.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,2600.0,6517,CHIQUINHO,1,CANINA,90,NAO REFERIDO,485.0,"(485,PRETO)",PRETO,N,2005-10-28,M,,,,0.0,P,N,N,N,N,6517.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,73.0,8454,CHIQUINHO,1,CANINA,90,NAO REFERIDO,485.0,"(485,PRETO)",PRETO,N,2008-01-13,M,,,,0.0,P,N,N,N,N,8454.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,89.0,1262,CHIQUINHO,2,FELINA,90,NAO REFERIDO,418.0,"(418,PRETA)",PRETA,N,2001-02-01,M,,,,0.0,P,N,N,N,N,1260.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,7,5732.0,14831,CHIQUINHO,2,FELINA,3,SRD FELINO,392.0,"(392,""MEST. SIAMES"")",MEST. SIAMES,N,2013-09-23,M,,,,4.3,P,,N,,,,,N,,N, ,,,,,,,,,2014-09-23,
1,2,4,2265.0,2958,CHIQUINHO,1,CANINA,90,NAO REFERIDO,351.0,"(351,MARROM)",MARROM,N,1991-09-03,M,,,,0.0,P,N,N,N,N,2958.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,8,5265.0,8455,CHIQUINHO,1,CANINA,16,PINSCHER,95.0,"(95,""BLACK AND TAN"")",BLACK AND TAN,N,2008-01-23,M,,,,7.0,P,N,N,N,S,8455.0,,N,,N,,,,,,,,N,,2011-03-21,2010-09-20
1,2,12219,2140.0,10650,CHIQUINHO,1,CANINA,30,MALTES,111.0,"(111,BRANCA)",BRANCA,N,2004-01-01,M,,1,,4.1,M,N,N,N,N,10646.0,,N,,N,,,,,,,,N,,2011-03-21,2010-10-19
1,2,4,6574.0,11112,CHIQUINHO,1,CANINA,44,YORKSHIRE TERRIER,407.0,"(407,""PRATA / CANELA"")",PRATA / CANELA,N,2004-11-06,M,,27.526.224-8,,6.7,M,N,N,N,N,11108.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,11913,584.0,6974,CHIQUINHO,1,CANINA,2,SRD CANINO,0.0,,,N,2006-06-14,M,,166033510,,15.4,,N,N,N,S,6974.0,,S,2022-07-31 11:18:17.000,N, ,,,,,,,N,,2011-03-21,2022-07-28
1,2,12219,12269.0,20333,CHIQUINHO,1,CANINA,30,MALTES,0.0,,,N,2005-12-14,M,,,BRANCO,2.0,,,S,,,,,N,,N,C,,,,,,,,,2020-01-14,
