cod_setor,cod_grp_prod,ind_sit_produto,nom_grp_produto,sigla_grp_prod,cod_produto,id_produto,nom_prod_compra,ind_prod_estocavel,cod_unid_estoque,sigla_unid_estoque,nom_unid_estoque,cod_unid_consumo,sigla_unid_consumo,nom_unid_consumo,cod_fabricante
84,300,AP,MED - ANTIBIOTICOS,MED,758,,BOVITRAZ EMB 200 E 800 ML.,N,64,UND,UND,64,UND,UND,170.0
84,300,AP,MED - ANTIBIOTICOS,MED,759,,ROMPUN FA COM 10 ML.,N,64,UND,UND,64,UND,UND,170.0
84,300,AP,MED - ANTIBIOTICOS,MED,760,760,BAYTRIL INJETáVEL 5% FRS C/ 10 ML,S,64,UND,UND,64,UND,UND,170.0
84,300,AP,MED - ANTIBIOTICOS,MED,761,,"RESPONSAR SC 1,25 FA 60 ML E FRS COM 250 ML E 1 LITRO DO PRODUTO.",N,64,UND,UND,64,UND,UND,170.0
84,300,AP,MED - ANTIBIOTICOS,MED,762,,BAYOFLY POUR ON FR AUTODOSADOR DE 1 LITRO,N,64,UND,UND,64,UND,UND,170.0
84,300,AP,MED - ANTIBIOTICOS,MED,763,,"PULFIM ANTIPULGAS PARA GATOS CARTELAS C/ 2 BISNAGAS DE 0,5 ML",N,64,UND,UND,64,UND,UND,170.0
84,300,AP,MED - ANTIBIOTICOS,MED,764,,CALFON FA 200 ML,N,64,UND,UND,64,UND,UND,170.0
84,300,AP,MED - ANTIBIOTICOS,MED,765,,VETRIDERM CONTRA SEBORRéIA OLEOSA FR 250ML,N,64,UND,UND,64,UND,UND,170.0
84,300,AP,MED - ANTIBIOTICOS,MED,766,,BAYTICOL PLUS POUR ON FR AUTODOSADOR C/ 1 LITRO,N,64,UND,UND,64,UND,UND,170.0
84,300,AP,MED - ANTIBIOTICOS,MED,767,,TIGUVON 15 SPOT ON EMB AUTODOSIFICADORAS DE 1 LITRO,N,64,UND,UND,64,UND,UND,170.0
84,300,AP,MED - ANTIBIOTICOS,MED,768,768,BAYTRIL 50 MG BLISTER COM 10 CPR CADA,N,64,UND,UND,64,UND,UND,170.0
84,300,AP,MED - ANTIBIOTICOS,MED,769,,SEBACIL POUR ON EMB AUTO DOSIFICADORA DE 1 LITRO,N,64,UND,UND,64,UND,UND,170.0
84,300,AP,MED - ANTIBIOTICOS,MED,771,,BAYTRIL SOLUçãO 10% FA 1 LITRO COM DOSADOR.,N,64,UND,UND,64,UND,UND,170.0
84,300,AP,MED - ANTIBIOTICOS,MED,772,,"ADVANTAGE GATOS BLISTER COM 4 BISNAGAS S DE 0,4ML OU 0,8ML.",N,64,UND,UND,64,UND,UND,170.0
84,300,AP,MED - ANTIBIOTICOS,MED,773,,ASUNTOL - BAY-O-PET SABONETE PARASITICIDA ASUNTOL C/ 1 SABONETE DE 80 G.,N,64,UND,UND,64,UND,UND,170.0
84,300,AP,MED - ANTIBIOTICOS,MED,774,774,BAYTRIL INJETáVEL 10% FRS C/ 10 E 50 ML,N,64,UND,UND,64,UND,UND,170.0
84,300,AP,MED - ANTIBIOTICOS,MED,775,,BOLFO PLUS - BAY-O-PET (R) SPRAY ANTIPULGAS COM AçãO LARVICIDA BOLFO PLUS (R) TUBOS SPRAY COM 300 ML,N,64,UND,UND,64,UND,UND,170.0
84,300,AP,MED - ANTIBIOTICOS,MED,776,,BAYCOX FA 1 LITRO.,N,64,UND,UND,64,UND,UND,170.0
84,300,AP,MED - ANTIBIOTICOS,MED,777,,NEGUVON INJETáVEL FRS C/ 250 E 500 ML,N,64,UND,UND,64,UND,UND,170.0
84,300,AP,MED - ANTIBIOTICOS,MED,778,,ZANTEC FA 200 ML.,N,64,UND,UND,64,UND,UND,171.0
84,300,AP,MED - ANTIBIOTICOS,MED,779,,BIOZEN GALãO 5 LITROS.,N,64,UND,UND,64,UND,UND,171.0
84,300,AP,MED - ANTIBIOTICOS,MED,780,,BIODEX FA 10 ML.,N,64,UND,UND,64,UND,UND,171.0
84,300,AP,MED - ANTIBIOTICOS,MED,781,,"EQUITRAT SERINGAS S AUTO DOSADORAS, DESCARTáVEIS, 30 GRAMAS DE GEL.",N,64,UND,UND,64,UND,UND,171.0
84,300,AP,MED - ANTIBIOTICOS,MED,782,,"ENTERO-BIO ENVELOPE DE 15 GRAMAS CADA, CAIXA COM 50 UNIDADES.",N,64,UND,UND,64,UND,UND,171.0
84,300,AP,MED - ANTIBIOTICOS,MED,783,,"BIOSULFAN FR-AMP 10, 50 E 100ML.",N,64,UND,UND,64,UND,UND,171.0
84,300,AP,MED - ANTIBIOTICOS,MED,784,,BIOVON FA 200 ML.,N,64,UND,UND,64,UND,UND,171.0
84,300,AP,MED - ANTIBIOTICOS,MED,785,,BIOTOX FR 40 OU 500 ML.,N,64,UND,UND,64,UND,UND,171.0
84,300,AP,MED - ANTIBIOTICOS,MED,786,,BIOZOL FR TIPO SPRAY DE 250ML.,N,64,UND,UND,64,UND,UND,171.0
84,300,AP,MED - ANTIBIOTICOS,MED,787,,"EQUITRAT-PLUS SERINGAS DE POLIETILENO DESCARTáVEIS, GRADUADAS, 30 GRAMAS DE PASTA VERMíFUGA.",N,64,UND,UND,64,UND,UND,171.0
84,300,AP,MED - ANTIBIOTICOS,MED,788,,BIOKILL FR 200ML.,N,64,UND,UND,64,UND,UND,171.0
84,300,AP,MED - ANTIBIOTICOS,MED,789,,BIOMAST CXA 4 SERINGAS DESCARTáVEIS DE 10 ML.,N,64,UND,UND,64,UND,UND,171.0
84,300,AP,MED - ANTIBIOTICOS,MED,790,,LAYERMUNE 3 FA 500ML COM 1.000 DOSES.,N,64,UND,UND,64,UND,UND,172.0
84,300,AP,MED - ANTIBIOTICOS,MED,791,,LAYERMUNE SE FA 500ML COM 1.000 DOSES.,N,64,UND,UND,64,UND,UND,172.0
84,300,AP,MED - ANTIBIOTICOS,MED,792,,"LEYERMUNE MR3 FA 500 ML COM 1.000 DOSES. 
 
",N,64,UND,UND,64,UND,UND,172.0
84,300,AP,MED - ANTIBIOTICOS,MED,793,,LEOCILIN INJETáVEL CXA 5 FA DA DROGA E 5FR DILUENTE.,N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,794,,"ALPHA 7 - TOXóIDE BAC. CONTRA CARBúNCULO FA 50 E 100 ML. 
 
 
",N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,795,,LEOCILLIN MASTITE AGUDA 20 INJETORES INTRAMAMáRIOS ESTERILIZADOS COM 5 ML CADA + 20 LENçOS ANTI-SéPT,N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,796,,TIAMUTIN SOLUçãO INJETáVEL 10% FA 50 ML E 100 ML.,N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,797,,DENAGARD OT FIBROLATAS C/ 20 SACOS DE 5 KG CADA,N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,798,,SPUTOLYSIN Pó FRS COM 420 G + COLHER MEDIDORA.,N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,799,,MEBENIL EQUINOS CXA COM 20 ENV DE PAPEL COM 20 G/CADA.,N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,800,,"VETRIM VELAS 30 TABLETES( 6,0 G) EFERVESCENTES 6 G CADA TABLETE",N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,801,,BIVATOP 200 FA 100 ML.,N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,802,,SEDIVET FA VIDRO 20 ML,N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,803,,LEOCILIN VACA SECA 20 INJETORES INTRAMAMáRIOS ESTERILIZADOS COM 5 ML CADA + 20 LENçOS ANTI-SéPTICOS ,N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,804,,VENTIPULMIN GEL FRS + BOMBAS DOSADORA DE 355 ML.,N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,805,,BAR 3 FA 50 ML.,N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,806,,VENTIPULMIN SOLUçãO INJETáVEL FA VIDRO 50 ML.,N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,807,,BISOLVOMYCINA FA 100 ML.,N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,808,,VENTIPULMIN GRANULADO ORAL POTE 500 G + COLHER MEDIDORA.,N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,809,,"MEBENIL CãES E GATOS CXA C/ 25 BLISTER, COM 6 CPR CADA. (2,7 G /BLISTER).",N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,810,,"VACINA INATIVADA CONTRA RINOTRAQUEíTE BOVINA, DIARRéIA VIRAL BOVINA E PARAINFLUENZA 3 IBR-BVD-PI3 - ",N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,811,,MULTIVIT FRS COM 500 ML + AMP DE 3 ML.,N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,812,,TOMANOL FA DE 10 E 50 ML,N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,813,,CARDIOTON FA VIDRO 10 ML,N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,814,,PATRIOT EAR TAG BRINCOS INSETICIDAS -CXA 2 ENV DE 10 BRINCOS INSETICIDAS CADA E 2 ENV DE 10 CONTRA-P,N,64,UND,UND,64,UND,UND,173.0
84,303,AP,MED - ANALGESICOS,MED,815,815,BUSCOPAN COMPOSTO FA DE 50 ML. (CLINICA),S,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,816,,HIGIVEX 50 FR 1 LITRO E GALãO DE 20 LITROS,N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,817,,ALGESS GRANULADO ORAL CXA C/ 40 E 50 ENV DE 5 G CADA.,N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,818,,FINALGON LINIMENTO FA 100 ML.,N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,819,,BISOLVON FA DE 50 ML.,N,64,UND,UND,64,UND,UND,173.0
84,300,AP,MED - ANTIBIOTICOS,MED,820,,PLASMOVET FR C/ Pó + AMPOLA SOL. 5 ML,N,64,UND,UND,64,UND,UND,174.0
84,300,AP,MED - ANTIBIOTICOS,MED,821,,COBRIRON FR 50 ML.,N,64,UND,UND,64,UND,UND,174.0
84,300,AP,MED - ANTIBIOTICOS,MED,822,,FOSVET FR 200 ML,N,64,UND,UND,64,UND,UND,174.0
84,300,AP,MED - ANTIBIOTICOS,MED,823,,PENTAENTERINA TUBO COM 5 G.,N,64,UND,UND,64,UND,UND,174.0
84,300,AP,MED - ANTIBIOTICOS,MED,824,,COBALDOZE FR 50 ML.,N,64,UND,UND,64,UND,UND,174.0
84,300,AP,MED - ANTIBIOTICOS,MED,825,,CáLCIO MAGNESIADO FR 200 ML,N,64,UND,UND,64,UND,UND,174.0
84,300,AP,MED - ANTIBIOTICOS,MED,826,,IODORET FR 50 ML,N,64,UND,UND,64,UND,UND,174.0
84,300,AP,MED - ANTIBIOTICOS,MED,827,,CICATRIX POTE200 E 400 G,N,64,UND,UND,64,UND,UND,174.0
84,300,AP,MED - ANTIBIOTICOS,MED,828,,HIPIRON SOLUçãO INJETáVEL CXA COM 4 FASCOS-AMP 50 ML,N,64,UND,UND,64,UND,UND,175.0
84,300,AP,MED - ANTIBIOTICOS,MED,829,,"PARATICK FR 20, 200 E 500 ML",N,64,UND,UND,64,UND,UND,176.0
84,300,AP,MED - ANTIBIOTICOS,MED,830,,VECTON COMPOSTO FA 1.000 ML,N,64,UND,UND,64,UND,UND,176.0
84,300,AP,MED - ANTIBIOTICOS,MED,831,,MATA BICHEIRA CENTAGRO FR TIPO PULVERIZADOR 250 ML.,N,64,UND,UND,64,UND,UND,176.0
84,300,AP,MED - ANTIBIOTICOS,MED,832,,"XANDOG SABONETE INSETICIDA ANTISSéPTICO SABONETE DE 80,0 G.",N,64,UND,UND,64,UND,UND,176.0
84,300,AP,MED - ANTIBIOTICOS,MED,833,,VECTON SISTêMICO FR 1.000 ML,N,64,UND,UND,64,UND,UND,176.0
84,300,AP,MED - ANTIBIOTICOS,MED,834,,VECTALL POTE 150 G,N,64,UND,UND,64,UND,UND,176.0
84,300,AP,MED - ANTIBIOTICOS,MED,835,,"VECTORAL FA 190, 950 E 4.750 ML",N,64,UND,UND,64,UND,UND,176.0
84,300,AP,MED - ANTIBIOTICOS,MED,836,,"XANDOG FRS 240, 420 E 5000ML",N,64,UND,UND,64,UND,UND,176.0
84,300,AP,MED - ANTIBIOTICOS,MED,837,,XANDOG TALCO ANTI-PULGAS E ANTISSéPTICO TUBO 100 G.,N,64,UND,UND,64,UND,UND,176.0
84,300,AP,MED - ANTIBIOTICOS,MED,838,,"PEROXYL FR 125, 240 E 420 ML.",N,64,UND,UND,64,UND,UND,176.0
84,300,AP,MED - ANTIBIOTICOS,MED,839,,VECTIN FA 200 ML,N,64,UND,UND,64,UND,UND,176.0
84,300,AP,MED - ANTIBIOTICOS,MED,840,,"VECTON PULVERIZAçãO FR 20, 500 E 1000 ML.",N,64,UND,UND,64,UND,UND,176.0
84,300,AP,MED - ANTIBIOTICOS,MED,841,,XANDOG SPRAY FR 250 E 500 ML.,N,64,UND,UND,64,UND,UND,176.0
84,300,AP,MED - ANTIBIOTICOS,MED,842,,GENTATEC FR 10 E 50ML.,N,64,UND,UND,64,UND,UND,177.0
84,300,AP,MED - ANTIBIOTICOS,MED,843,,"QUATERMON FR 1, 20 E 200 LITROS.",N,64,UND,UND,64,UND,UND,177.0
84,300,AP,MED - ANTIBIOTICOS,MED,844,,"FENOCREOL FR 100 E 500ML E GALãO 1, 20 OU 200 LITROS.",N,64,UND,UND,64,UND,UND,177.0
84,300,AP,MED - ANTIBIOTICOS,MED,845,,UNGüENTO CHEMITEC ,N,64,UND,UND,64,UND,UND,177.0
84,300,AP,MED - ANTIBIOTICOS,MED,846,,"BIOFOR FR 100ML E 1, 5, 20 E 200 LITROS.",N,64,UND,UND,64,UND,UND,177.0
84,300,AP,MED - ANTIBIOTICOS,MED,847,,"PREVINE MASTITE FA 500 ML, 1 L E 5 L.",N,64,UND,UND,64,UND,UND,178.0
84,300,AP,MED - ANTIBIOTICOS,MED,848,,MAGBOV LOçãO ATIVANTE PARA PêLOS FA 1 E 5 L.,N,64,UND,UND,64,UND,UND,178.0
84,300,AP,MED - ANTIBIOTICOS,MED,849,,TRICLORFON 500 INJETáVEL FA 250 ML.,N,64,UND,UND,64,UND,UND,178.0
84,300,AP,MED - ANTIBIOTICOS,MED,850,,MAGDOG TALCO INSETICIDA FA 100 G.,N,64,UND,UND,64,UND,UND,178.0
84,300,AP,MED - ANTIBIOTICOS,MED,851,,RICOZOLE 200 I FA 250 ML.,N,64,UND,UND,64,UND,UND,178.0
84,300,AP,MED - ANTIBIOTICOS,MED,852,,MAGHORSE ANTIS. SHAMPOO C/ SILICONE FA 1 L E 5 L.,N,64,UND,UND,64,UND,UND,178.0
84,300,AP,MED - ANTIBIOTICOS,MED,853,,"CLOSANTEL MAG FA 200 ML, 1 L E 5 L",N,64,UND,UND,64,UND,UND,178.0
84,300,AP,MED - ANTIBIOTICOS,MED,854,,MAGHORSE PLUS PASTA SERINGAS COM 33 G.,N,64,UND,UND,64,UND,UND,178.0
84,300,AP,MED - ANTIBIOTICOS,MED,855,,"MAGZOLE 10% FA 200 ML, 1 L E 5 L.",N,64,UND,UND,64,UND,UND,178.0
84,300,AP,MED - ANTIBIOTICOS,MED,856,,EQUIMAG PASTA 10% SERINGAS PLáTICAS COM 33 G,N,64,UND,UND,64,UND,UND,178.0
84,300,AP,MED - ANTIBIOTICOS,MED,857,,MAGDOG SABONETE INSETICIDA 80 G,N,64,UND,UND,64,UND,UND,178.0
84,300,AP,MED - ANTIBIOTICOS,MED,858,,MAGHORSE LOçãO ATIVANTE PARA PêLOS FA 1 L E 5 L.,N,64,UND,UND,64,UND,UND,178.0
84,300,AP,MED - ANTIBIOTICOS,MED,859,,"MAGZOLE 5% FA 200 ML, 1 L E 5 L.",N,64,UND,UND,64,UND,UND,178.0
84,300,AP,MED - ANTIBIOTICOS,MED,860,,MAGDOG SHAMPOO ANTIPULGAS FA 240 ML E BOMBONAS COM 5 L.,N,64,UND,UND,64,UND,UND,178.0
84,300,AP,MED - ANTIBIOTICOS,MED,861,,MAGMATA FA 200 ML.,N,64,UND,UND,64,UND,UND,178.0
84,300,AP,MED - ANTIBIOTICOS,MED,862,,"CLOSANTEL INJETáVEL 7,5% FA 250 ML.",N,64,UND,UND,64,UND,UND,178.0
84,300,AP,MED - ANTIBIOTICOS,MED,863,,MAGHORSE SHAMPOO FA 1 L E 5 L,N,64,UND,UND,64,UND,UND,178.0
84,300,AP,MED - ANTIBIOTICOS,MED,864,,LEVAMISOL 250 F INJETáVEL FA 250 ML.,N,64,UND,UND,64,UND,UND,178.0
84,300,AP,MED - ANTIBIOTICOS,MED,865,,MAGDOG DESODORANTE ANTIPULGAS FA 200 ML E BOMBONAS COM 5 L.,N,64,UND,UND,64,UND,UND,178.0
84,300,AP,MED - ANTIBIOTICOS,MED,866,,MAGDOG CREME RINSE ANTIPULGAS FA 240 ML.,N,64,UND,UND,64,UND,UND,178.0
84,300,AP,MED - ANTIBIOTICOS,MED,867,,MAGDOG PULV. AMBIENTAL ANTIPULGAS EMB S COM 400 ML.,N,64,UND,UND,64,UND,UND,178.0
84,300,AP,MED - ANTIBIOTICOS,MED,868,,MAGBOV SHAMPOO FA 1 L E BOMBONAS COM 5 L.,N,64,UND,UND,64,UND,UND,178.0
84,300,AP,MED - ANTIBIOTICOS,MED,869,,SHAMPOO BULLDOG ANTISSéPTICO FR 200 ML.,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,870,870,ALERGOCORTISON C/ 10 CáPSULAS 250 MG,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,871,,SABãO BULLDOG SARNICIDA DE 80 G,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,872,,BULVITAN VIDROVIC 120 ML,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,873,,PIPI DOG FR 20 ML.,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,874,,FERCALVIT FR 120 ML,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,875,,BELDOG SABãO ANTI-PULGAS CART. COM 1 UNIDADE 80 G,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,876,,PRAPI ENV 4 CPR 660 MG,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,877,,AVITRIN ANTIBIóTICO FR 10 ML.,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,878,,TALCO BULLDOG FIBROLATAS COM 100 G.,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,879,,SHAMPOO BULLDOG ANTIPULGAS COM MEL FRS COM 200 ML.,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,880,,BULVERMIN PLUS COM: 1 BLISTER C/4 CPR .,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,881,,"BULLDOG FR 10, 20, 40 OU 120 ML.",N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,882,,CARRAPATICIDA BULLDOG CONCENTRADO VIDRO COM 120 M,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,883,,PREVIN SABãO ANTI-PULGAS COM 80 G.,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,884,,AVITRIN CáLCIO FR 15 ML.,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,885,885,BULLCAT COLEIRA ANTI-PULGAS FITAS S COM 15 G.,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,886,886,NEODEXA SPRAY FR 125ML.,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,887,,AVITRIN E FR PLáST. 15/500 ML,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,888,,BELDOG FR 240ML.,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,889,,SHAMPOO BULLDOG INSETICIDA FR 200 ML.,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,890,,"AVITRIN FR CONTA-GOTAS, COM 10ML.",N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,891,,LOçãO BULLDOG ANTISSéPTICA FR 120 ML.,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,892,,FERROVET AVES FR 15 ML,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,893,,SHAMPOO BULLDOG CONDICIONADOR ANTIPULGAS FR 200 ML.,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,894,,PREVIN ANTITóXICO FR PLáST. 60 ML,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,895,,CREME RINSE BULLDOG FR 200 ML.,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,896,,PREVIN SHAMPOO FR 200 E 500 ML,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,897,,SABãO BULLDOG CONTRA PULGAS COM 80 G.,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,898,,PRODIP LíQUIDO EMB COM 3 FRS 3ML.,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,899,,TETISARNOL SPRAY LATAS AEROSOL DE 125 G,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,900,,TETISARNOL VIDROVIC 120 ML,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,901,901,PREVIN COLEIRA PLáSTICA - ANTIPULGAS E CARRAPATOS FITA PLáST. C/ 20 G,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,902,,PREVIN TALCO FIBROLATAS COM 100 G,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,903,,BELDOG TALCO ANTI-PULGAS FIBROLATAS COM 100 G,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,904,,BELDOG SHAMPOO MEDICAMENTOSO FR 240 ML,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,905,,"PRODIP SPRAY FR TIPO ""SPRAY""CONTENDO 250ML.",N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,906,906,COLEIRA BULLDOG ANTIPULG CARRAPAT FITA COM 25 G.,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,907,,BELDOG SHAMPOO ANTI-PULGAS FR 240 ML,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,908,,CALCIOVET LíQüIDO FR 120 ML.,N,64,UND,UND,64,UND,UND,179.0
84,300,AP,MED - ANTIBIOTICOS,MED,909,,QUINABIC SOLUçãO INJETáVEL 10% FA 50 OU 100ML.,N,64,UND,UND,64,UND,UND,180.0
84,300,AP,MED - ANTIBIOTICOS,MED,910,,"TACZOL EMB 200, 1000 E 5000 ML.",N,64,UND,UND,64,UND,UND,180.0
84,300,AP,MED - ANTIBIOTICOS,MED,911,,TACPLUS - CARRAPATICIDA E SARNICIDA 200/1000 ML,N,64,UND,UND,64,UND,UND,180.0
84,300,AP,MED - ANTIBIOTICOS,MED,912,,"AMITRAZ TéCNICO DEFENSA
 BARRICAS DE 90 KG.",N,64,UND,UND,64,UND,UND,180.0
84,300,AP,MED - ANTIBIOTICOS,MED,913,,"TRICLORVET ENV 10, 150 E 500 G",N,64,UND,UND,64,UND,UND,180.0
84,300,AP,MED - ANTIBIOTICOS,MED,914,,TRICLORFON TéCNICO DEFENSA Pó 20 KG,N,64,UND,UND,64,UND,UND,180.0
84,300,AP,MED - ANTIBIOTICOS,MED,915,,"BERTAC AEROSOL 500 ML, 500/1000 ML",N,64,UND,UND,64,UND,UND,180.0
84,300,AP,MED - ANTIBIOTICOS,MED,916,,TACPLUS - CARRAPATICIDA PARA BANHEIRO 800 ML,N,64,UND,UND,64,UND,UND,180.0
84,300,AP,MED - ANTIBIOTICOS,MED,917,,"FATOXEN FA, CONTEúDO 250ML.",N,64,UND,UND,64,UND,UND,180.0
84,300,AP,MED - ANTIBIOTICOS,MED,918,,"HIPERMEC FA 50, 200 OU 500ML.",N,64,UND,UND,64,UND,UND,180.0
84,300,AP,MED - ANTIBIOTICOS,MED,919,,HIPOTAC PASTA 30 G,N,64,UND,UND,64,UND,UND,180.0
84,300,AP,MED - ANTIBIOTICOS,MED,920,,DIAZIDOL FA 1000 ML,N,64,UND,UND,64,UND,UND,180.0
84,300,AP,MED - ANTIBIOTICOS,MED,921,,GLUCOVET FA 250 ML.,N,64,UND,UND,64,UND,UND,180.0
84,300,AP,MED - ANTIBIOTICOS,MED,922,,AMQ - 50 FA 1 LITRO.,N,64,UND,UND,64,UND,UND,181.0
84,300,AP,MED - ANTIBIOTICOS,MED,923,,"FURALCLOR BARRICAS COM 5 KG. 
",N,64,UND,UND,64,UND,UND,181.0
84,300,AP,MED - ANTIBIOTICOS,MED,924,,AMQ - 20 FA 1 LITRO,N,64,UND,UND,64,UND,UND,181.0
84,300,AP,MED - ANTIBIOTICOS,MED,925,,IODOLEN FR 1 LITRO.,N,64,UND,UND,64,UND,UND,181.0
84,300,AP,MED - ANTIBIOTICOS,MED,926,,DESTRESS INJETáVEL DES-VET FA 20 ML.,N,64,UND,UND,64,UND,UND,181.0
84,300,AP,MED - ANTIBIOTICOS,MED,927,,DIATRIM SOLUçãO FA 500 ML.,N,64,UND,UND,64,UND,UND,181.0
84,300,AP,MED - ANTIBIOTICOS,MED,928,,THIABENDAZOLE 600 DES-VET BARRICAS COM 5 KG.,N,64,UND,UND,64,UND,UND,181.0
84,300,AP,MED - ANTIBIOTICOS,MED,929,,CLOROFENOL DESINFETANTE EM Pó BARRICAS COM 10 KG.,N,64,UND,UND,64,UND,UND,181.0
84,300,AP,MED - ANTIBIOTICOS,MED,930,,DUOCOX Pó SOLúVEL BARRICA COM 6 KG.,N,64,UND,UND,64,UND,UND,181.0
